month_date,Region,Region_key,g_total,g_market,g_mining,g_lifestyle,g_epsilon
2014-03-01,REST OF QLD,REST OF QLD,0.006885,0.160066,-0.032517,-0.086730,-0.033933
2014-04-01,REST OF QLD,REST OF QLD,0.009618,0.157719,-0.036397,-0.085808,-0.025896
2014-05-01,REST OF QLD,REST OF QLD,0.003560,0.156889,-0.037649,-0.084154,-0.031526
2014-06-01,REST OF QLD,REST OF QLD,-0.000654,0.153845,-0.035724,-0.081870,-0.036905
2014-07-01,REST OF QLD,REST OF QLD,-0.013470,0.146415,-0.038324,-0.076416,-0.045146
2014-08-01,REST OF QLD,REST OF QLD,-0.022295,0.142523,-0.043104,-0.074956,-0.046757
2014-09-01,REST OF QLD,REST OF QLD,-0.025468,0.137155,-0.045021,-0.069654,-0.047948
2014-10-01,REST OF QLD,REST OF QLD,-0.024857,0.132915,-0.045858,-0.064028,-0.047887
2014-11-01,REST OF QLD,REST OF QLD,-0.026138,0.131448,-0.046897,-0.061273,-0.049416
2014-12-01,REST OF QLD,REST OF QLD,-0.024206,0.129235,-0.050888,-0.058678,-0.043875
2015-01-01,REST OF QLD,REST OF QLD,-0.023953,0.124177,-0.053480,-0.055723,-0.038928
2015-02-01,REST OF QLD,REST OF QLD,-0.023960,0.122874,-0.059217,-0.051137,-0.036480
2015-03-01,REST OF QLD,REST OF QLD,-0.019563,0.126295,-0.064062,-0.046513,-0.035283
2015-04-01,REST OF QLD,REST OF QLD,-0.015861,0.129785,-0.067345,-0.045787,-0.032514
2015-05-01,REST OF QLD,REST OF QLD,-0.010866,0.136282,-0.074574,-0.045546,-0.027028
2015-06-01,REST OF QLD,REST OF QLD,0.002101,0.144480,-0.078805,-0.046185,-0.017390
2015-07-01,REST OF QLD,REST OF QLD,0.008683,0.145759,-0.083901,-0.038977,-0.014198
2015-08-01,REST OF QLD,REST OF QLD,0.015317,0.149925,-0.084498,-0.033991,-0.016119
2015-09-01,REST OF QLD,REST OF QLD,0.021616,0.153043,-0.084786,-0.029386,-0.017255
2015-10-01,REST OF QLD,REST OF QLD,0.026543,0.153266,-0.081221,-0.027749,-0.017752
2015-11-01,REST OF QLD,REST OF QLD,0.028632,0.151972,-0.078865,-0.023664,-0.020810
2015-12-01,REST OF QLD,REST OF QLD,0.044254,0.150493,-0.080011,-0.015898,-0.010330
2016-01-01,REST OF QLD,REST OF QLD,0.050974,0.150760,-0.081015,-0.011720,-0.007051
2016-02-01,REST OF QLD,REST OF QLD,0.054534,0.148707,-0.082807,-0.003476,-0.007891
2016-03-01,REST OF QLD,REST OF QLD,0.054437,0.146961,-0.083719,-0.000949,-0.007856
2016-04-01,REST OF QLD,REST OF QLD,0.054038,0.149056,-0.084572,-0.000519,-0.009927
2016-05-01,REST OF QLD,REST OF QLD,0.053481,0.154177,-0.085272,0.003443,-0.018867
2016-06-01,REST OF QLD,REST OF QLD,0.062055,0.163581,-0.087723,0.003462,-0.017264
2016-07-01,REST OF QLD,REST OF QLD,0.064776,0.170081,-0.090485,0.005589,-0.020409
2016-08-01,REST OF QLD,REST OF QLD,0.073049,0.179958,-0.092936,0.005572,-0.019545
2016-09-01,REST OF QLD,REST OF QLD,0.078358,0.186551,-0.097005,0.006233,-0.017420
2016-10-01,REST OF QLD,REST OF QLD,0.083365,0.191349,-0.099618,0.009773,-0.018139
2016-11-01,REST OF QLD,REST OF QLD,0.088555,0.198879,-0.102056,0.007724,-0.015992
2016-12-01,REST OF QLD,REST OF QLD,0.089259,0.202065,-0.104903,0.006531,-0.014433
2017-01-01,REST OF QLD,REST OF QLD,0.084350,0.205621,-0.106359,0.008247,-0.023159
2017-02-01,REST OF QLD,REST OF QLD,0.085698,0.211785,-0.110282,0.010388,-0.026192
2017-03-01,REST OF QLD,REST OF QLD,0.083458,0.218208,-0.115180,0.010426,-0.029996
2017-04-01,REST OF QLD,REST OF QLD,0.087760,0.223440,-0.118977,0.010369,-0.027072
2017-05-01,REST OF QLD,REST OF QLD,0.097358,0.229249,-0.121702,0.010741,-0.020930
2017-06-01,REST OF QLD,REST OF QLD,0.102897,0.231564,-0.122455,0.011300,-0.017512
2017-07-01,REST OF QLD,REST OF QLD,0.105829,0.232983,-0.126363,0.011765,-0.012556
2017-08-01,REST OF QLD,REST OF QLD,0.108221,0.235372,-0.129146,0.015131,-0.013136
2017-09-01,REST OF QLD,REST OF QLD,0.119434,0.237843,-0.130516,0.018984,-0.006878
2017-10-01,REST OF QLD,REST OF QLD,0.118955,0.236936,-0.131789,0.020366,-0.006559
2017-11-01,REST OF QLD,REST OF QLD,0.104915,0.235357,-0.130302,0.020372,-0.020512
2017-12-01,REST OF QLD,REST OF QLD,0.109710,0.234800,-0.131687,0.022306,-0.015708
2018-01-01,REST OF QLD,REST OF QLD,0.109865,0.233966,-0.130672,0.024566,-0.017995
2018-02-01,REST OF QLD,REST OF QLD,0.109366,0.231968,-0.131350,0.029322,-0.020573
2018-03-01,REST OF QLD,REST OF QLD,0.113459,0.230715,-0.132793,0.033553,-0.018016
2018-04-01,REST OF QLD,REST OF QLD,0.109562,0.224560,-0.130903,0.036759,-0.020854
2018-05-01,REST OF QLD,REST OF QLD,0.105730,0.220809,-0.127705,0.037086,-0.024460
2018-06-01,REST OF QLD,REST OF QLD,0.107309,0.215329,-0.122272,0.039416,-0.025164
2018-07-01,REST OF QLD,REST OF QLD,0.110940,0.211870,-0.117718,0.043535,-0.026747
2018-08-01,REST OF QLD,REST OF QLD,0.108789,0.204520,-0.112738,0.047745,-0.030738
2018-09-01,REST OF QLD,REST OF QLD,0.101340,0.194023,-0.111354,0.051981,-0.033310
2018-10-01,REST OF QLD,REST OF QLD,0.097190,0.183301,-0.106742,0.055611,-0.034980
2018-11-01,REST OF QLD,REST OF QLD,0.086989,0.171852,-0.105558,0.058976,-0.038281
2018-12-01,REST OF QLD,REST OF QLD,0.086845,0.163563,-0.102979,0.060095,-0.033835
2019-01-01,REST OF QLD,REST OF QLD,0.083444,0.157676,-0.102336,0.063127,-0.035022
2019-02-01,REST OF QLD,REST OF QLD,0.078128,0.151253,-0.101254,0.067341,-0.039213
2019-03-01,REST OF QLD,REST OF QLD,0.068967,0.145063,-0.097813,0.065709,-0.043992
2019-04-01,REST OF QLD,REST OF QLD,0.067771,0.139442,-0.096640,0.065779,-0.040809
2019-05-01,REST OF QLD,REST OF QLD,0.068230,0.137720,-0.096460,0.064510,-0.037540
2019-06-01,REST OF QLD,REST OF QLD,0.071297,0.140270,-0.098370,0.065284,-0.035887
2019-07-01,REST OF QLD,REST OF QLD,0.079900,0.145356,-0.099493,0.064052,-0.030016
2019-08-01,REST OF QLD,REST OF QLD,0.088235,0.148960,-0.098955,0.063064,-0.024834
2019-09-01,REST OF QLD,REST OF QLD,0.093802,0.152071,-0.101094,0.060453,-0.017628
2019-10-01,REST OF QLD,REST OF QLD,0.097711,0.153935,-0.098748,0.058593,-0.016069
2019-11-01,REST OF QLD,REST OF QLD,0.097696,0.155099,-0.099675,0.058317,-0.016044
2019-12-01,REST OF QLD,REST OF QLD,0.099993,0.156032,-0.096707,0.057979,-0.017311
2020-01-01,REST OF QLD,REST OF QLD,0.099980,0.155482,-0.094252,0.057340,-0.018590
2020-02-01,REST OF QLD,REST OF QLD,0.111349,0.155424,-0.089225,0.059654,-0.014505
2020-03-01,REST OF QLD,REST OF QLD,0.100485,0.145755,-0.082843,0.063635,-0.026063
2020-04-01,REST OF QLD,REST OF QLD,0.102200,0.136899,-0.076570,0.069232,-0.027361
2020-05-01,REST OF QLD,REST OF QLD,0.113147,0.134484,-0.069495,0.075412,-0.027255
2020-06-01,REST OF QLD,REST OF QLD,0.122157,0.138097,-0.062304,0.077874,-0.031510
2020-07-01,REST OF QLD,REST OF QLD,0.134142,0.142861,-0.053737,0.076563,-0.031545
2020-08-01,REST OF QLD,REST OF QLD,0.145072,0.147586,-0.049911,0.079322,-0.031925
2020-09-01,REST OF QLD,REST OF QLD,0.162466,0.155838,-0.048848,0.079254,-0.023778
2020-10-01,REST OF QLD,REST OF QLD,0.178953,0.168461,-0.050080,0.082065,-0.021493
2020-11-01,REST OF QLD,REST OF QLD,0.191521,0.183503,-0.048814,0.082140,-0.025308
2020-12-01,REST OF QLD,REST OF QLD,0.201622,0.201169,-0.047737,0.079896,-0.031707
2021-01-01,REST OF QLD,REST OF QLD,0.219589,0.219322,-0.048694,0.077652,-0.028690
2021-02-01,REST OF QLD,REST OF QLD,0.236827,0.240089,-0.049348,0.074501,-0.028415
2021-03-01,REST OF QLD,REST OF QLD,0.261631,0.260903,-0.049178,0.077765,-0.027858
2021-04-01,REST OF QLD,REST OF QLD,0.283517,0.277272,-0.051026,0.084587,-0.027316
2021-05-01,REST OF QLD,REST OF QLD,0.304867,0.288129,-0.051904,0.089034,-0.020391
2021-06-01,REST OF QLD,REST OF QLD,0.317095,0.296841,-0.051512,0.094589,-0.022823
2021-07-01,REST OF QLD,REST OF QLD,0.337461,0.306374,-0.047585,0.100779,-0.022106
2021-08-01,REST OF QLD,REST OF QLD,0.355044,0.316263,-0.047986,0.108761,-0.021993
2021-09-01,REST OF QLD,REST OF QLD,0.378611,0.331344,-0.044528,0.117665,-0.025870
2021-10-01,REST OF QLD,REST OF QLD,0.400071,0.342669,-0.042486,0.122624,-0.022736
2021-11-01,REST OF QLD,REST OF QLD,0.416402,0.348680,-0.037445,0.131375,-0.026208
2021-12-01,REST OF QLD,REST OF QLD,0.428499,0.351818,-0.035111,0.140611,-0.028818
2022-01-01,REST OF QLD,REST OF QLD,0.445144,0.353535,-0.033287,0.147731,-0.022835
2022-02-01,REST OF QLD,REST OF QLD,0.464026,0.355478,-0.027899,0.151893,-0.015447
2022-03-01,REST OF QLD,REST OF QLD,0.480730,0.352994,-0.022050,0.156798,-0.007013
2022-04-01,REST OF QLD,REST OF QLD,0.479607,0.348976,-0.014503,0.158485,-0.013352
2022-05-01,REST OF QLD,REST OF QLD,0.475920,0.340756,-0.009869,0.160462,-0.015430
2022-06-01,REST OF QLD,REST OF QLD,0.474655,0.333056,-0.005229,0.159586,-0.012759
2022-07-01,REST OF QLD,REST OF QLD,0.465200,0.322176,-0.001841,0.159487,-0.014622
2022-08-01,REST OF QLD,REST OF QLD,0.453432,0.314376,0.002355,0.155952,-0.019250
2022-09-01,REST OF QLD,REST OF QLD,0.448842,0.308923,0.003371,0.151286,-0.014738
2022-10-01,REST OF QLD,REST OF QLD,0.455232,0.305721,0.006848,0.153314,-0.010652
2022-11-01,REST OF QLD,REST OF QLD,0.463648,0.305411,0.008292,0.153520,-0.003575
2022-12-01,REST OF QLD,REST OF QLD,0.465604,0.304676,0.006848,0.153800,0.000280
2023-01-01,REST OF QLD,REST OF QLD,0.468609,0.303611,0.005619,0.152473,0.006905
2023-02-01,REST OF QLD,REST OF QLD,0.471023,0.304070,0.006655,0.148410,0.011888
2023-03-01,REST OF QLD,REST OF QLD,0.472890,0.305557,0.006501,0.143937,0.016894
2023-04-01,REST OF QLD,REST OF QLD,0.485842,0.311396,0.004487,0.144160,0.025799
2023-05-01,REST OF QLD,REST OF QLD,0.496270,0.319417,0.002615,0.143359,0.030879
2023-06-01,REST OF QLD,REST OF QLD,0.503295,0.327832,-0.000100,0.141319,0.034243
2023-07-01,REST OF QLD,REST OF QLD,0.506332,0.334534,0.000249,0.140060,0.031489
2023-08-01,REST OF QLD,REST OF QLD,0.500289,0.340840,0.000845,0.135408,0.023197
2023-09-01,REST OF QLD,REST OF QLD,0.506070,0.349755,0.003614,0.130841,0.021860
2023-10-01,REST OF QLD,REST OF QLD,0.519470,0.361304,0.005786,0.126822,0.025559
2023-11-01,REST OF QLD,REST OF QLD,0.535032,0.371789,0.008538,0.125587,0.029117
2023-12-01,REST OF QLD,REST OF QLD,0.549891,0.383327,0.010395,0.124193,0.031976
2024-01-01,REST OF QLD,REST OF QLD,0.562980,0.390248,0.012103,0.122353,0.038276
2024-02-01,REST OF QLD,REST OF QLD,0.568184,0.399094,0.015822,0.117611,0.035658
2024-03-01,REST OF QLD,REST OF QLD,0.583422,0.409533,0.020524,0.116283,0.037082
2024-04-01,REST OF QLD,REST OF QLD,0.596519,0.417362,0.029643,0.115026,0.034488
2024-05-01,REST OF QLD,REST OF QLD,0.612936,0.422254,0.033699,0.117045,0.039938
2024-06-01,REST OF QLD,REST OF QLD,0.612306,0.421968,0.038687,0.116778,0.034872
2024-07-01,REST OF QLD,REST OF QLD,0.616702,0.420051,0.045647,0.119392,0.031612
2024-08-01,REST OF QLD,REST OF QLD,0.618616,0.416696,0.052582,0.122911,0.026427
2024-09-01,REST OF QLD,REST OF QLD,0.620720,0.414136,0.058461,0.125898,0.022225
2024-10-01,REST OF QLD,REST OF QLD,0.619729,0.410380,0.059795,0.127504,0.022051
2000-02-01,REST OF SA,REST OF SA,0.119290,0.181451,-0.023669,-0.048323,0.009831
2000-03-01,REST OF SA,REST OF SA,0.141827,0.190904,-0.022997,-0.048316,0.022237
2000-04-01,REST OF SA,REST OF SA,0.148203,0.194670,-0.024193,-0.047686,0.025413
2000-05-01,REST OF SA,REST OF SA,0.144809,0.193254,-0.024420,-0.046653,0.022628
2000-06-01,REST OF SA,REST OF SA,0.145022,0.194634,-0.022494,-0.047980,0.020862
2000-07-01,REST OF SA,REST OF SA,0.153388,0.198667,-0.023455,-0.046924,0.025100
2000-08-01,REST OF SA,REST OF SA,0.166718,0.200510,-0.023011,-0.046064,0.035283
2000-09-01,REST OF SA,REST OF SA,0.170162,0.201546,-0.023071,-0.044514,0.036201
2000-10-01,REST OF SA,REST OF SA,0.169196,0.206916,-0.022875,-0.046292,0.031447
2000-11-01,REST OF SA,REST OF SA,0.179378,0.212639,-0.023484,-0.044825,0.035049
2000-12-01,REST OF SA,REST OF SA,0.192495,0.218841,-0.024217,-0.042535,0.040405
2001-01-01,REST OF SA,REST OF SA,0.203811,0.224056,-0.023701,-0.040898,0.044354
2001-02-01,REST OF SA,REST OF SA,0.208820,0.230076,-0.023994,-0.039933,0.042671
2001-03-01,REST OF SA,REST OF SA,0.216521,0.234546,-0.025859,-0.038077,0.045910
2001-04-01,REST OF SA,REST OF SA,0.210331,0.241982,-0.026563,-0.037649,0.032561
2001-05-01,REST OF SA,REST OF SA,0.216089,0.251237,-0.026299,-0.038349,0.029500
2001-06-01,REST OF SA,REST OF SA,0.225032,0.261318,-0.026546,-0.040619,0.030878
2001-07-01,REST OF SA,REST OF SA,0.228152,0.273311,-0.026438,-0.042354,0.023634
2001-08-01,REST OF SA,REST OF SA,0.231636,0.280949,-0.026059,-0.042123,0.018869
2001-09-01,REST OF SA,REST OF SA,0.243140,0.291981,-0.027597,-0.039395,0.018151
2001-10-01,REST OF SA,REST OF SA,0.264485,0.299984,-0.026353,-0.037376,0.028228
2001-11-01,REST OF SA,REST OF SA,0.278020,0.305687,-0.026051,-0.035405,0.033788
2001-12-01,REST OF SA,REST OF SA,0.290378,0.310869,-0.025978,-0.032603,0.038090
2002-01-01,REST OF SA,REST OF SA,0.296615,0.319534,-0.025453,-0.030229,0.032762
2002-02-01,REST OF SA,REST OF SA,0.315442,0.328834,-0.026304,-0.029478,0.042390
2002-03-01,REST OF SA,REST OF SA,0.325221,0.339155,-0.026576,-0.026706,0.039348
2002-04-01,REST OF SA,REST OF SA,0.344985,0.348462,-0.026982,-0.024104,0.047609
2002-05-01,REST OF SA,REST OF SA,0.350822,0.355141,-0.025814,-0.022684,0.044178
2002-06-01,REST OF SA,REST OF SA,0.361967,0.359962,-0.026336,-0.019582,0.047923
2002-07-01,REST OF SA,REST OF SA,0.375796,0.368273,-0.025218,-0.015348,0.048090
2002-08-01,REST OF SA,REST OF SA,0.397514,0.377679,-0.025688,-0.012705,0.058228
2002-09-01,REST OF SA,REST OF SA,0.422883,0.387191,-0.025055,-0.010345,0.071092
2002-10-01,REST OF SA,REST OF SA,0.437051,0.393618,-0.024975,-0.005672,0.074080
2002-11-01,REST OF SA,REST OF SA,0.446025,0.399147,-0.024316,-0.001167,0.072361
2002-12-01,REST OF SA,REST OF SA,0.471244,0.407896,-0.024100,0.002670,0.084777
2003-01-01,REST OF SA,REST OF SA,0.495748,0.420419,-0.021998,0.005923,0.091404
2003-02-01,REST OF SA,REST OF SA,0.521595,0.428934,-0.021789,0.010877,0.103572
2003-03-01,REST OF SA,REST OF SA,0.537108,0.439885,-0.021182,0.018318,0.100086
2003-04-01,REST OF SA,REST OF SA,0.548415,0.455026,-0.019879,0.022687,0.090582
2003-05-01,REST OF SA,REST OF SA,0.556490,0.466256,-0.019681,0.027114,0.082801
2003-06-01,REST OF SA,REST OF SA,0.567219,0.480946,-0.018447,0.029716,0.075003
2003-07-01,REST OF SA,REST OF SA,0.580336,0.502990,-0.018282,0.033495,0.062132
2003-08-01,REST OF SA,REST OF SA,0.581836,0.518981,-0.018200,0.039642,0.041413
2003-09-01,REST OF SA,REST OF SA,0.597256,0.530312,-0.016844,0.044570,0.039219
2003-10-01,REST OF SA,REST OF SA,0.613737,0.536903,-0.016113,0.048933,0.044014
2003-11-01,REST OF SA,REST OF SA,0.623161,0.535189,-0.015170,0.050878,0.052265
2003-12-01,REST OF SA,REST OF SA,0.652759,0.532391,-0.014011,0.053005,0.081375
2004-01-01,REST OF SA,REST OF SA,0.673844,0.536049,-0.013198,0.055048,0.095946
2004-02-01,REST OF SA,REST OF SA,0.690607,0.536342,-0.012407,0.057323,0.109350
2004-03-01,REST OF SA,REST OF SA,0.703727,0.538373,-0.010760,0.059014,0.117100
2004-04-01,REST OF SA,REST OF SA,0.711725,0.537139,-0.009139,0.061796,0.121929
2004-05-01,REST OF SA,REST OF SA,0.714514,0.530627,-0.005373,0.062103,0.127158
2004-06-01,REST OF SA,REST OF SA,0.708127,0.527816,-0.003295,0.063109,0.120496
2004-07-01,REST OF SA,REST OF SA,0.710970,0.527731,-0.001629,0.064159,0.120711
2004-08-01,REST OF SA,REST OF SA,0.712968,0.525070,-0.001859,0.065468,0.124289
2004-09-01,REST OF SA,REST OF SA,0.719975,0.521614,0.000298,0.065453,0.132610
2004-10-01,REST OF SA,REST OF SA,0.723694,0.516344,0.002275,0.065892,0.139182
2004-11-01,REST OF SA,REST OF SA,0.741563,0.514810,0.004209,0.067055,0.155489
2004-12-01,REST OF SA,REST OF SA,0.748208,0.515129,0.006303,0.067198,0.159578
2005-01-01,REST OF SA,REST OF SA,0.755095,0.513072,0.008581,0.068857,0.164584
2005-02-01,REST OF SA,REST OF SA,0.754663,0.511067,0.011445,0.068151,0.164001
2005-03-01,REST OF SA,REST OF SA,0.742375,0.507027,0.013186,0.067869,0.154293
2005-04-01,REST OF SA,REST OF SA,0.728227,0.506666,0.015770,0.065006,0.140785
2005-05-01,REST OF SA,REST OF SA,0.733494,0.509041,0.016794,0.062842,0.144818
2005-06-01,REST OF SA,REST OF SA,0.733547,0.509047,0.016836,0.062245,0.145419
2005-07-01,REST OF SA,REST OF SA,0.730682,0.509028,0.020056,0.060582,0.141017
2005-08-01,REST OF SA,REST OF SA,0.730181,0.510139,0.022483,0.059515,0.138043
2005-09-01,REST OF SA,REST OF SA,0.736574,0.513432,0.025237,0.058034,0.139870
2005-10-01,REST OF SA,REST OF SA,0.741806,0.511930,0.027840,0.058756,0.143281
2005-11-01,REST OF SA,REST OF SA,0.737786,0.510027,0.031348,0.056971,0.139440
2005-12-01,REST OF SA,REST OF SA,0.716408,0.507503,0.035239,0.054060,0.119607
2006-01-01,REST OF SA,REST OF SA,0.709375,0.506455,0.038515,0.051505,0.112899
2006-02-01,REST OF SA,REST OF SA,0.709733,0.506864,0.043252,0.049109,0.110507
2006-03-01,REST OF SA,REST OF SA,0.705253,0.507302,0.048809,0.045844,0.103298
2006-04-01,REST OF SA,REST OF SA,0.703025,0.505785,0.052919,0.045023,0.099298
2006-05-01,REST OF SA,REST OF SA,0.699242,0.502761,0.057110,0.043508,0.095863
2006-06-01,REST OF SA,REST OF SA,0.703195,0.498309,0.061107,0.044163,0.099616
2006-07-01,REST OF SA,REST OF SA,0.712374,0.490083,0.064924,0.043638,0.113730
2006-08-01,REST OF SA,REST OF SA,0.703937,0.484013,0.066136,0.043057,0.110732
2006-09-01,REST OF SA,REST OF SA,0.700897,0.477503,0.068451,0.040927,0.114015
2006-10-01,REST OF SA,REST OF SA,0.689308,0.472155,0.068545,0.039696,0.108911
2006-11-01,REST OF SA,REST OF SA,0.680766,0.467422,0.068150,0.038597,0.106598
2006-12-01,REST OF SA,REST OF SA,0.673057,0.462537,0.068398,0.038535,0.103587
2007-01-01,REST OF SA,REST OF SA,0.670643,0.456558,0.068333,0.036702,0.109049
2007-02-01,REST OF SA,REST OF SA,0.654289,0.449825,0.069863,0.035752,0.098849
2007-03-01,REST OF SA,REST OF SA,0.645775,0.445230,0.070240,0.034832,0.095472
2007-04-01,REST OF SA,REST OF SA,0.632260,0.441277,0.071566,0.033865,0.085551
2007-05-01,REST OF SA,REST OF SA,0.644390,0.440193,0.072213,0.030739,0.101245
2007-06-01,REST OF SA,REST OF SA,0.642617,0.437006,0.072154,0.026686,0.106770
2007-07-01,REST OF SA,REST OF SA,0.638917,0.432366,0.072373,0.022532,0.111646
2007-08-01,REST OF SA,REST OF SA,0.621365,0.426739,0.072878,0.020806,0.100941
2007-09-01,REST OF SA,REST OF SA,0.606731,0.421222,0.073382,0.020807,0.091321
2007-10-01,REST OF SA,REST OF SA,0.602206,0.417996,0.072881,0.017762,0.093567
2007-11-01,REST OF SA,REST OF SA,0.594914,0.413778,0.071755,0.013697,0.095685
2007-12-01,REST OF SA,REST OF SA,0.588147,0.406503,0.070941,0.010924,0.099778
2008-01-01,REST OF SA,REST OF SA,0.578908,0.395326,0.070902,0.007069,0.105612
2008-02-01,REST OF SA,REST OF SA,0.562004,0.384963,0.070075,0.004087,0.102879
2008-03-01,REST OF SA,REST OF SA,0.550259,0.368709,0.069403,-0.000326,0.112474
2008-04-01,REST OF SA,REST OF SA,0.536373,0.350226,0.068035,-0.004565,0.122678
2008-05-01,REST OF SA,REST OF SA,0.520930,0.331775,0.067758,-0.009116,0.130513
2008-06-01,REST OF SA,REST OF SA,0.504890,0.312019,0.066280,-0.013942,0.140533
2008-07-01,REST OF SA,REST OF SA,0.490584,0.288153,0.065944,-0.020135,0.156623
2008-08-01,REST OF SA,REST OF SA,0.481072,0.267687,0.064874,-0.024481,0.172992
2008-09-01,REST OF SA,REST OF SA,0.458041,0.251030,0.063863,-0.028499,0.171648
2008-10-01,REST OF SA,REST OF SA,0.436570,0.235847,0.063798,-0.032153,0.169078
2008-11-01,REST OF SA,REST OF SA,0.426262,0.230470,0.061976,-0.032036,0.165852
2008-12-01,REST OF SA,REST OF SA,0.405972,0.228820,0.060459,-0.033591,0.150285
2009-01-01,REST OF SA,REST OF SA,0.392829,0.225804,0.059142,-0.036709,0.144592
2009-02-01,REST OF SA,REST OF SA,0.375278,0.225190,0.059028,-0.037936,0.128996
2009-03-01,REST OF SA,REST OF SA,0.358614,0.224560,0.057879,-0.038960,0.115135
2009-04-01,REST OF SA,REST OF SA,0.354932,0.228316,0.055796,-0.039987,0.110806
2009-05-01,REST OF SA,REST OF SA,0.356407,0.231267,0.053054,-0.039428,0.111515
2009-06-01,REST OF SA,REST OF SA,0.350371,0.232681,0.050992,-0.040106,0.106804
2009-07-01,REST OF SA,REST OF SA,0.342690,0.234214,0.049909,-0.042034,0.100601
2009-08-01,REST OF SA,REST OF SA,0.335070,0.235619,0.050186,-0.044432,0.093697
2009-09-01,REST OF SA,REST OF SA,0.324898,0.239992,0.047988,-0.045336,0.082254
2009-10-01,REST OF SA,REST OF SA,0.320205,0.244549,0.045603,-0.047156,0.077209
2009-11-01,REST OF SA,REST OF SA,0.308211,0.243845,0.044320,-0.048404,0.068449
2009-12-01,REST OF SA,REST OF SA,0.304650,0.243938,0.042825,-0.049157,0.067044
2010-01-01,REST OF SA,REST OF SA,0.295392,0.247580,0.040851,-0.050042,0.057003
2010-02-01,REST OF SA,REST OF SA,0.283397,0.248009,0.038822,-0.051822,0.048388
2010-03-01,REST OF SA,REST OF SA,0.284540,0.249531,0.036525,-0.053212,0.051696
2010-04-01,REST OF SA,REST OF SA,0.278435,0.249292,0.033625,-0.051836,0.047354
2010-05-01,REST OF SA,REST OF SA,0.274103,0.248568,0.033091,-0.052095,0.044538
2010-06-01,REST OF SA,REST OF SA,0.269627,0.243413,0.031244,-0.050091,0.045061
2010-07-01,REST OF SA,REST OF SA,0.264396,0.242123,0.028388,-0.050369,0.044255
2010-08-01,REST OF SA,REST OF SA,0.257969,0.238607,0.025538,-0.050959,0.044784
2010-09-01,REST OF SA,REST OF SA,0.253069,0.231884,0.023239,-0.051519,0.049465
2010-10-01,REST OF SA,REST OF SA,0.246347,0.227483,0.020215,-0.051515,0.050164
2010-11-01,REST OF SA,REST OF SA,0.235245,0.221765,0.016204,-0.049939,0.047214
2010-12-01,REST OF SA,REST OF SA,0.238919,0.216625,0.012924,-0.049507,0.058877
2011-01-01,REST OF SA,REST OF SA,0.237476,0.209188,0.008771,-0.047647,0.067165
2011-02-01,REST OF SA,REST OF SA,0.231945,0.202419,0.004793,-0.047036,0.071768
2011-03-01,REST OF SA,REST OF SA,0.225598,0.197152,-0.000563,-0.044989,0.073997
2011-04-01,REST OF SA,REST OF SA,0.224305,0.190308,-0.003858,-0.044101,0.081957
2011-05-01,REST OF SA,REST OF SA,0.215192,0.182237,-0.007850,-0.043049,0.083853
2011-06-01,REST OF SA,REST OF SA,0.201376,0.172627,-0.011197,-0.040497,0.080443
2011-07-01,REST OF SA,REST OF SA,0.187167,0.165879,-0.015694,-0.038175,0.075157
2011-08-01,REST OF SA,REST OF SA,0.181918,0.158731,-0.016642,-0.037575,0.077405
2011-09-01,REST OF SA,REST OF SA,0.163737,0.153096,-0.018163,-0.037939,0.066742
2011-10-01,REST OF SA,REST OF SA,0.157556,0.149847,-0.019336,-0.038778,0.065824
2011-11-01,REST OF SA,REST OF SA,0.146075,0.145124,-0.019394,-0.038356,0.058700
2011-12-01,REST OF SA,REST OF SA,0.145654,0.141573,-0.018542,-0.039426,0.062049
2012-01-01,REST OF SA,REST OF SA,0.142666,0.139822,-0.018260,-0.040094,0.061197
2012-02-01,REST OF SA,REST OF SA,0.138629,0.134821,-0.017851,-0.040140,0.061798
2012-03-01,REST OF SA,REST OF SA,0.130696,0.126434,-0.016984,-0.040290,0.061536
