sa2_name,mode,loading_value,start_date,end_date
ISABELLA PLAINS,7,-0.00481,1998-04-01,2024-01-01
ISABELLA PLAINS,8,0.01547,1998-04-01,2024-01-01
ISABELLA PLAINS,9,0.01384,1998-04-01,2024-01-01
ISABELLA PLAINS,10,-0.00205,1998-04-01,2024-01-01
ISABELLA PLAINS,11,-0.001,1998-04-01,2024-01-01
ISABELLA PLAINS,12,-0.00549,1998-04-01,2024-01-01
ISABELLA PLAINS,13,0.0104,1998-04-01,2024-01-01
ISABELLA PLAINS,14,-0.0114,1998-04-01,2024-01-01
ISABELLA PLAINS,15,-0.00824,1998-04-01,2024-01-01
ISABELLA PLAINS,16,-0.00356,1998-04-01,2024-01-01
ISABELLA PLAINS,17,-0.00443,1998-04-01,2024-01-01
ISABELLA PLAINS,18,0.00322,1998-04-01,2024-01-01
ISABELLA PLAINS,19,-0.00133,1998-04-01,2024-01-01
ISABELLA PLAINS,20,0.005,1998-04-01,2024-01-01
IVANHOE,0,0.98164,1998-04-01,2024-01-01
IVANHOE,1,-0.10553,1998-04-01,2024-01-01
IVANHOE,2,-0.14281,1998-04-01,2024-01-01
IVANHOE,3,0.02909,1998-04-01,2024-01-01
IVANHOE,4,0.00986,1998-04-01,2024-01-01
IVANHOE,5,-0.05026,1998-04-01,2024-01-01
IVANHOE,6,0.01961,1998-04-01,2024-01-01
IVANHOE,7,0.00883,1998-04-01,2024-01-01
IVANHOE,8,0.00095,1998-04-01,2024-01-01
IVANHOE,9,0.00835,1998-04-01,2024-01-01
IVANHOE,10,0.00836,1998-04-01,2024-01-01
IVANHOE,11,-0.00118,1998-04-01,2024-01-01
IVANHOE,12,-0.00625,1998-04-01,2024-01-01
IVANHOE,13,0.00114,1998-04-01,2024-01-01
IVANHOE,14,0.00364,1998-04-01,2024-01-01
IVANHOE,15,0.01006,1998-04-01,2024-01-01
IVANHOE,16,0.00658,1998-04-01,2024-01-01
IVANHOE,17,0.01056,1998-04-01,2024-01-01
IVANHOE,18,-0.00318,1998-04-01,2024-01-01
IVANHOE,19,-0.00098,1998-04-01,2024-01-01
IVANHOE,20,-0.00117,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,0,0.98501,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,1,-0.07141,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,2,-0.13103,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,3,0.02307,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,4,-0.00609,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,5,-0.06316,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,6,0.02481,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,7,-0.02353,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,8,0.00721,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,9,0.01864,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,10,0.00851,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,11,0.01017,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,12,0.00065,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,13,0.00713,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,14,0.00825,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,15,0.01514,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,16,0.00824,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,17,0.00622,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,18,-0.01222,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,19,-0.00347,1998-04-01,2024-01-01
IVANHOE EAST - EAGLEMONT,20,-0.00249,1998-04-01,2024-01-01
JACKA,0,0.99638,1998-04-01,2024-01-01
JACKA,1,-0.04936,1998-04-01,2024-01-01
JACKA,2,0.01747,1998-04-01,2024-01-01
JACKA,3,-0.00771,1998-04-01,2024-01-01
JACKA,4,-0.00747,1998-04-01,2024-01-01
JACKA,5,-0.0036,1998-04-01,2024-01-01
JACKA,6,-0.039,1998-04-01,2024-01-01
JACKA,7,-0.00856,1998-04-01,2024-01-01
JACKA,8,0.00659,1998-04-01,2024-01-01
JACKA,9,-0.00588,1998-04-01,2024-01-01
JACKA,10,-0.00802,1998-04-01,2024-01-01
JACKA,11,-0.02071,1998-04-01,2024-01-01
JACKA,12,-0.00171,1998-04-01,2024-01-01
JACKA,13,-0.00674,1998-04-01,2024-01-01
JACKA,14,-0.01244,1998-04-01,2024-01-01
JACKA,15,0.00603,1998-04-01,2024-01-01
JACKA,16,0.00894,1998-04-01,2024-01-01
JACKA,17,0.00397,1998-04-01,2024-01-01
JACKA,18,0.01963,1998-04-01,2024-01-01
JACKA,19,-0.01141,1998-04-01,2024-01-01
JACKA,20,-0.0125,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,0,0.97667,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,1,0.0501,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,2,0.18691,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,3,-0.03699,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,4,0.04732,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,5,-0.03059,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,6,-0.03462,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,7,-0.03595,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,8,-0.00335,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,9,-0.01944,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,10,0.00921,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,11,0.00296,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,12,0.00229,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,13,0.00305,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,14,0.01432,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,15,0.01626,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,16,0.00497,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,17,0.00865,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,18,-0.00051,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,19,-0.00693,1998-04-01,2024-01-01
JACOBS WELL - ALBERTON,20,-0.00203,1998-04-01,2024-01-01
JAMESTOWN,0,0.94754,1998-04-01,2024-01-01
JAMESTOWN,1,0.30135,1998-04-01,2024-01-01
JAMESTOWN,2,0.05259,1998-04-01,2024-01-01
JAMESTOWN,3,0.00098,1998-04-01,2024-01-01
JAMESTOWN,4,0.01815,1998-04-01,2024-01-01
JAMESTOWN,5,0.01117,1998-04-01,2024-01-01
JAMESTOWN,6,0.01839,1998-04-01,2024-01-01
JAMESTOWN,7,-0.06711,1998-04-01,2024-01-01
JAMESTOWN,8,-0.04491,1998-04-01,2024-01-01
JAMESTOWN,9,0.00104,1998-04-01,2024-01-01
JAMESTOWN,10,-0.0117,1998-04-01,2024-01-01
JAMESTOWN,11,0.02116,1998-04-01,2024-01-01
JAMESTOWN,12,0.00458,1998-04-01,2024-01-01
JAMESTOWN,13,0.00151,1998-04-01,2024-01-01
JAMESTOWN,14,0.00323,1998-04-01,2024-01-01
JAMESTOWN,15,-0.00935,1998-04-01,2024-01-01
JAMESTOWN,16,-0.0042,1998-04-01,2024-01-01
JAMESTOWN,17,0.00385,1998-04-01,2024-01-01
JAMESTOWN,18,-0.00309,1998-04-01,2024-01-01
JAMESTOWN,19,-0.00902,1998-04-01,2024-01-01
JAMESTOWN,20,0.00034,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,0,0.96671,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,1,-0.24077,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,2,-0.02507,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,3,-0.05876,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,4,0.03626,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,5,0.01652,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,6,-0.01101,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,7,0.01282,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,8,-0.01625,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,9,0.00284,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,10,0.01243,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,11,-0.00543,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,12,-0.00237,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,13,-0.01027,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,14,0.0005,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,15,-0.00522,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,16,0.00801,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,17,-0.00695,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,18,0.01017,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,19,0.00428,1998-04-01,2024-01-01
JAMISONTOWN - SOUTH PENRITH,20,0.00596,1998-04-01,2024-01-01
JANDAKOT,0,0.93765,1998-04-01,2024-01-01
JANDAKOT,1,0.29572,1998-04-01,2024-01-01
JANDAKOT,2,-0.06591,1998-04-01,2024-01-01
JANDAKOT,3,-0.14855,1998-04-01,2024-01-01
JANDAKOT,4,0.04847,1998-04-01,2024-01-01
JANDAKOT,5,0.00144,1998-04-01,2024-01-01
JANDAKOT,6,-0.00715,1998-04-01,2024-01-01
JANDAKOT,7,0.05342,1998-04-01,2024-01-01
JANDAKOT,8,0.0191,1998-04-01,2024-01-01
JANDAKOT,9,-0.01162,1998-04-01,2024-01-01
JANDAKOT,10,0.01658,1998-04-01,2024-01-01
JANDAKOT,11,0.01459,1998-04-01,2024-01-01
JANDAKOT,12,6e-05,1998-04-01,2024-01-01
JANDAKOT,13,-0.00217,1998-04-01,2024-01-01
JANDAKOT,14,-0.01252,1998-04-01,2024-01-01
JANDAKOT,15,-0.00365,1998-04-01,2024-01-01
JANDAKOT,16,0.00291,1998-04-01,2024-01-01
JANDAKOT,17,-0.01249,1998-04-01,2024-01-01
JANDAKOT,18,0.0024,1998-04-01,2024-01-01
JANDAKOT,19,-0.00224,1998-04-01,2024-01-01
JANDAKOT,20,-0.0092,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,0,0.95507,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,1,-0.22044,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,2,0.14326,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,3,-0.12221,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,4,0.01133,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,5,-0.01977,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,6,-0.00333,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,7,0.03997,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,8,-0.01269,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,9,0.01131,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,10,0.01371,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,11,-0.02042,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,12,-0.0029,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,13,-0.00458,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,14,0.00664,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,15,-0.00149,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,16,-0.00134,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,17,-0.01361,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,18,-0.00202,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,19,0.0036,1998-04-01,2024-01-01
JILLIBY - YARRAMALONG,20,-0.00275,1998-04-01,2024-01-01
JIMBOOMBA,0,0.98335,1998-04-01,2024-01-01
JIMBOOMBA,1,0.1521,1998-04-01,2024-01-01
JIMBOOMBA,2,0.05018,1998-04-01,2024-01-01
JIMBOOMBA,3,-0.01865,1998-04-01,2024-01-01
JIMBOOMBA,4,0.03759,1998-04-01,2024-01-01
JIMBOOMBA,5,-0.01499,1998-04-01,2024-01-01
JIMBOOMBA,6,-0.04167,1998-04-01,2024-01-01
JIMBOOMBA,7,-0.04436,1998-04-01,2024-01-01
JIMBOOMBA,8,-0.00569,1998-04-01,2024-01-01
JIMBOOMBA,9,-0.00743,1998-04-01,2024-01-01
JIMBOOMBA,10,0.00291,1998-04-01,2024-01-01
JIMBOOMBA,11,-0.03004,1998-04-01,2024-01-01
JIMBOOMBA,12,-0.00819,1998-04-01,2024-01-01
JIMBOOMBA,13,0.00304,1998-04-01,2024-01-01
JIMBOOMBA,14,-0.00185,1998-04-01,2024-01-01
JIMBOOMBA,15,0.00342,1998-04-01,2024-01-01
JIMBOOMBA,16,-0.00076,1998-04-01,2024-01-01
JIMBOOMBA,17,0.00469,1998-04-01,2024-01-01
JIMBOOMBA,18,0.00889,1998-04-01,2024-01-01
JIMBOOMBA,19,0.01135,1998-04-01,2024-01-01
JIMBOOMBA,20,0.00396,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,0,0.97251,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,1,-0.08551,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,2,0.18447,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,3,0.08789,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,4,-0.01067,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,5,0.00525,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,6,0.01959,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,7,0.05307,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,8,-0.01794,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,9,-0.02308,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,10,-0.00856,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,11,0.00598,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,12,-0.01245,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,13,-0.00286,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,14,-0.00585,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,15,0.01039,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,16,0.00769,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,17,-0.00702,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,18,-0.00608,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,19,-0.00487,1998-04-01,2024-01-01
JINDABYNE - BERRIDALE,20,-0.00062,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,0,0.99636,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,1,0.04343,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,2,0.04851,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,3,0.01245,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,4,0.00968,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,5,-0.01442,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,6,-0.01384,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,7,-0.03436,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,8,0.02181,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,9,-0.00086,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,10,0.00036,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,11,0.00312,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,12,0.00747,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,13,0.00045,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,14,0.00127,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,15,0.00275,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,16,0.00443,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,17,0.00556,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,18,0.00121,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,19,0.00844,1998-04-01,2024-01-01
JINDALEE - MOUNT OMMANEY,20,0.00388,1998-04-01,2024-01-01
JINGILI,0,0.93687,1998-04-01,2024-01-01
JINGILI,1,0.20855,1998-04-01,2024-01-01
JINGILI,2,-0.26188,1998-04-01,2024-01-01
JINGILI,3,0.06548,1998-04-01,2024-01-01
JINGILI,4,0.02475,1998-04-01,2024-01-01
JINGILI,5,0.02663,1998-04-01,2024-01-01
JINGILI,6,-0.03823,1998-04-01,2024-01-01
JINGILI,7,0.0129,1998-04-01,2024-01-01
JINGILI,8,0.00317,1998-04-01,2024-01-01
JINGILI,9,0.0148,1998-04-01,2024-01-01
JINGILI,10,0.01694,1998-04-01,2024-01-01
JINGILI,11,-0.00051,1998-04-01,2024-01-01
JINGILI,12,0.00244,1998-04-01,2024-01-01
JINGILI,13,-0.03499,1998-04-01,2024-01-01
JINGILI,14,0.00344,1998-04-01,2024-01-01
JINGILI,15,0.01859,1998-04-01,2024-01-01
JINGILI,16,-0.00256,1998-04-01,2024-01-01
JINGILI,17,0.01435,1998-04-01,2024-01-01
JINGILI,18,-0.00341,1998-04-01,2024-01-01
JINGILI,19,-0.00137,1998-04-01,2024-01-01
JINGILI,20,-0.00494,1998-04-01,2024-01-01
JOHNSTONE,0,0.91757,1998-04-01,2024-01-01
JOHNSTONE,1,0.3674,1998-04-01,2024-01-01
JOHNSTONE,2,0.04977,1998-04-01,2024-01-01
JOHNSTONE,3,0.09353,1998-04-01,2024-01-01
JOHNSTONE,4,0.07423,1998-04-01,2024-01-01
JOHNSTONE,5,-0.05664,1998-04-01,2024-01-01
JOHNSTONE,6,0.01225,1998-04-01,2024-01-01
JOHNSTONE,7,-0.01673,1998-04-01,2024-01-01
JOHNSTONE,8,-0.02229,1998-04-01,2024-01-01
JOHNSTONE,9,0.00789,1998-04-01,2024-01-01
JOHNSTONE,10,0.01329,1998-04-01,2024-01-01
JOHNSTONE,11,0.01016,1998-04-01,2024-01-01
JOHNSTONE,12,0.00079,1998-04-01,2024-01-01
JOHNSTONE,13,-0.00814,1998-04-01,2024-01-01
JOHNSTONE,14,-0.01504,1998-04-01,2024-01-01
JOHNSTONE,15,-0.01178,1998-04-01,2024-01-01
JOHNSTONE,16,-0.00379,1998-04-01,2024-01-01
JOHNSTONE,17,0.0022,1998-04-01,2024-01-01
JOHNSTONE,18,0.01412,1998-04-01,2024-01-01
JOHNSTONE,19,-0.00843,1998-04-01,2024-01-01
JOHNSTONE,20,0.01094,1998-04-01,2024-01-01
JONDARYAN,0,0.959,1998-04-01,2024-01-01
JONDARYAN,1,0.24891,1998-04-01,2024-01-01
JONDARYAN,2,0.05036,1998-04-01,2024-01-01
JONDARYAN,3,0.05439,1998-04-01,2024-01-01
JONDARYAN,4,0.06714,1998-04-01,2024-01-01
JONDARYAN,5,0.0282,1998-04-01,2024-01-01
JONDARYAN,6,-0.03302,1998-04-01,2024-01-01
JONDARYAN,7,-0.02738,1998-04-01,2024-01-01
JONDARYAN,8,-0.06154,1998-04-01,2024-01-01
JONDARYAN,9,0.00097,1998-04-01,2024-01-01
JONDARYAN,10,0.00656,1998-04-01,2024-01-01
JONDARYAN,11,0.01713,1998-04-01,2024-01-01
JONDARYAN,12,-0.01123,1998-04-01,2024-01-01
JONDARYAN,13,-0.00439,1998-04-01,2024-01-01
JONDARYAN,14,-0.0058,1998-04-01,2024-01-01
JONDARYAN,15,0.01789,1998-04-01,2024-01-01
JONDARYAN,16,0.00218,1998-04-01,2024-01-01
JONDARYAN,17,-0.00413,1998-04-01,2024-01-01
JONDARYAN,18,-0.00027,1998-04-01,2024-01-01
JONDARYAN,19,0.0006,1998-04-01,2024-01-01
JONDARYAN,20,0.00683,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,0,0.96008,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,1,0.24784,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,2,-0.08967,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,3,-0.03459,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,4,0.06155,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,5,0.01977,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,6,-0.00531,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,7,0.03847,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,8,0.01221,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,9,0.01372,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,10,-0.00683,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,11,-0.01207,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,12,0.01806,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,13,0.01894,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,14,-0.00396,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,15,-0.00018,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,16,0.00757,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,17,-0.00561,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,18,-0.00068,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,19,-0.00454,1998-04-01,2024-01-01
JOONDALUP - EDGEWATER,20,-0.00355,1998-04-01,2024-01-01
JUNEE,0,0.99237,1998-04-01,2024-01-01
JUNEE,1,0.02876,1998-04-01,2024-01-01
JUNEE,2,0.02916,1998-04-01,2024-01-01
JUNEE,3,0.07249,1998-04-01,2024-01-01
JUNEE,4,0.04102,1998-04-01,2024-01-01
JUNEE,5,0.04514,1998-04-01,2024-01-01
JUNEE,6,-0.04471,1998-04-01,2024-01-01
JUNEE,7,0.00848,1998-04-01,2024-01-01
JUNEE,8,-0.03258,1998-04-01,2024-01-01
JUNEE,9,-0.01443,1998-04-01,2024-01-01
JUNEE,10,-0.01763,1998-04-01,2024-01-01
JUNEE,11,0.00492,1998-04-01,2024-01-01
JUNEE,12,-0.00935,1998-04-01,2024-01-01
JUNEE,13,-0.00724,1998-04-01,2024-01-01
JUNEE,14,-0.00999,1998-04-01,2024-01-01
JUNEE,15,0.00494,1998-04-01,2024-01-01
JUNEE,16,0.00382,1998-04-01,2024-01-01
JUNEE,17,0.00219,1998-04-01,2024-01-01
JUNEE,18,-0.00141,1998-04-01,2024-01-01
JUNEE,19,-0.00437,1998-04-01,2024-01-01
JUNEE,20,0.00428,1998-04-01,2024-01-01
KADINA,0,0.95933,1998-04-01,2024-01-01
KADINA,1,0.24534,1998-04-01,2024-01-01
KADINA,2,0.03324,1998-04-01,2024-01-01
KADINA,3,-0.06607,1998-04-01,2024-01-01
KADINA,4,-0.03057,1998-04-01,2024-01-01
KADINA,5,0.02288,1998-04-01,2024-01-01
KADINA,6,0.01453,1998-04-01,2024-01-01
KADINA,7,-0.09345,1998-04-01,2024-01-01
KADINA,8,-0.04228,1998-04-01,2024-01-01
KADINA,9,0.00985,1998-04-01,2024-01-01
KADINA,10,-0.00978,1998-04-01,2024-01-01
KADINA,11,0.01795,1998-04-01,2024-01-01
KADINA,12,0.00584,1998-04-01,2024-01-01
KADINA,13,0.00894,1998-04-01,2024-01-01
KADINA,14,-0.00129,1998-04-01,2024-01-01
KADINA,15,-0.01999,1998-04-01,2024-01-01
KADINA,16,0.00264,1998-04-01,2024-01-01
KADINA,17,0.00687,1998-04-01,2024-01-01
KADINA,18,-0.01231,1998-04-01,2024-01-01
KADINA,19,-0.00837,1998-04-01,2024-01-01
KADINA,20,-0.00264,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,0,0.95676,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,1,0.25838,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,2,-0.09726,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,3,-0.02161,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,4,0.06573,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,5,-0.00842,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,6,-0.00737,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,7,0.04651,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,8,0.01697,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,9,0.0061,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,10,-0.01443,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,11,0.00512,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,12,0.0062,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,13,-0.00027,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,14,-0.00948,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,15,0.00272,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,16,-0.00121,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,17,-0.00462,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,18,-0.00119,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,19,0.00112,1998-04-01,2024-01-01
KALAMUNDA - MAIDA VALE - GOOSEBERRY HILL,20,-0.00303,1998-04-01,2024-01-01
KALEEN,0,0.99429,1998-04-01,2024-01-01
KALEEN,1,-0.08347,1998-04-01,2024-01-01
KALEEN,2,0.0194,1998-04-01,2024-01-01
KALEEN,3,-0.01298,1998-04-01,2024-01-01
KALEEN,4,-0.04566,1998-04-01,2024-01-01
KALEEN,5,0.00433,1998-04-01,2024-01-01
KALEEN,6,0.00576,1998-04-01,2024-01-01
KALEEN,7,0.01436,1998-04-01,2024-01-01
KALEEN,8,0.02017,1998-04-01,2024-01-01
KALEEN,9,-0.00079,1998-04-01,2024-01-01
KALEEN,10,-0.00661,1998-04-01,2024-01-01
KALEEN,11,-0.01941,1998-04-01,2024-01-01
KALEEN,12,0.00058,1998-04-01,2024-01-01
KALEEN,13,-0.00457,1998-04-01,2024-01-01
KALEEN,14,-0.00966,1998-04-01,2024-01-01
KALEEN,15,0.00498,1998-04-01,2024-01-01
KALEEN,16,0.00818,1998-04-01,2024-01-01
KALEEN,17,0.00714,1998-04-01,2024-01-01
KALEEN,18,0.01277,1998-04-01,2024-01-01
KALEEN,19,0.0009,1998-04-01,2024-01-01
KALEEN,20,-0.0032,1998-04-01,2024-01-01
KALGOORLIE,0,0.86397,1998-04-01,2024-01-01
KALGOORLIE,1,0.42225,1998-04-01,2024-01-01
